name,district,mandate,votes,potential_voters,inside_voters,early_voters,outside_voters,attendance,early,outside
Крутер Ирина Викторовна,Текстильщики в городе Москве,2,1477,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Куранина Надежда Михайловна,Текстильщики в городе Москве,2,1446,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Курашев Антон Геннадьевич,Текстильщики в городе Москве,2,509,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Молчанов Георгий Евгеньевич,Текстильщики в городе Москве,2,768,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Паньшин Виктор Николаевич,Текстильщики в городе Москве,2,488,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Серов Геннадий Геннадьевич,Текстильщики в городе Москве,2,341,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Снежко Татьяна Анатольевна,Текстильщики в городе Москве,2,1113,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Фролова Мария Александровна,Текстильщики в городе Москве,2,897,29830,3898,63,287,14.240697284612805,0.21119678176332551,0.9621186724773718
Андропов Владимир Юрьевич,Южнопортовый,1,385,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Барановский Олег Андреевич,Южнопортовый,1,284,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Белкова Инна Анатольевна,Южнопортовый,1,1173,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Ванесян Андраник Лазревич,Южнопортовый,1,278,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Веселов Сергей Павлович,Южнопортовый,1,294,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Волкова Галина Владимировна,Южнопортовый,1,209,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Горносько Илья Александрович,Южнопортовый,1,232,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Дубровко Михаил Олегович,Южнопортовый,1,478,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Исполатов Андрей Борисович,Южнопортовый,1,359,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Касенков Алексей Вадимович,Южнопортовый,1,211,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Коваленко Алексей Николаевич,Южнопортовый,1,1113,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Кувардина Наталья Григорьевна,Южнопортовый,1,1223,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Лапин Юрий Александрович,Южнопортовый,1,650,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Михальченко Наталья Алексеевна,Южнопортовый,1,452,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Морозов Станислав Валерьевич,Южнопортовый,1,1089,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Родин Семен Павлович,Южнопортовый,1,245,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Суров Евгений Юрьевич,Южнопортовый,1,587,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Сурова Елена Борисовна,Южнопортовый,1,550,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Уколов Антон Альфредович,Южнопортовый,1,1221,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Хлюпин Максим Васильевич,Южнопортовый,1,245,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Хохлова Ирина Михайловна,Южнопортовый,1,619,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Шихсаидов Шамиль Музакирович,Южнопортовый,1,155,21062,2863,24,239,14.841895356566328,0.11394929256480867,1.1347450384578863
Азевич Александр Александрович,Южнопортовый,2,1444,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Блинова Анна Михайловна,Южнопортовый,2,553,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Демиденко Ирина Борисовна,Южнопортовый,2,417,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Еремеев Владимир Валерьевич,Южнопортовый,2,551,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Исполатов Борис Юрьевич,Южнопортовый,2,487,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Касаева Диана Альбертовна,Южнопортовый,2,1305,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Кожухарь Александр Анатольевич,Южнопортовый,2,418,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Крамаров Артем Альбертович,Южнопортовый,2,208,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Крюковских Александр Ильич,Южнопортовый,2,427,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Курганов Станислав Вадимович,Южнопортовый,2,165,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Меньшова Ирина Владиславовна,Южнопортовый,2,1244,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Плахова Алла Семеновна,Южнопортовый,2,1376,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Пчелинцева Ольга Викторовна,Южнопортовый,2,1262,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Рыбаков Александр Евгеньевич,Южнопортовый,2,447,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Садеков Рафаиль Абдулханянович,Южнопортовый,2,171,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Селехов Николай Викторович,Южнопортовый,2,228,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Тарханян Артур Альбертович,Южнопортовый,2,242,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Турков Николай Владимирович,Южнопортовый,2,367,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Устюков Дмитрий Владимирович,Южнопортовый,2,188,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Чумаков Олег Игоревич,Южнопортовый,2,485,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Шакиров Руслан Салаватович,Южнопортовый,2,111,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Шереметьева Екатерина Игоревна,Южнопортовый,2,518,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Щетинин Владимир Александрович,Южнопортовый,2,426,20952,3073,22,224,15.840969835815196,0.10500190912562046,1.069110347460863
Абасалиев Марат Анверович,Академический,1,62,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Агафонова Татьяна Борисовна,Академический,1,878,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Азаров Игорь Владимирович,Академический,1,166,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Алябушева Галина Васильевна,Академический,1,819,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Богачева Ольга Ивановна,Академический,1,120,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Бутов Иван Робертович,Академический,1,171,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
Варламов Сергей Александрович,Академический,1,273,19494,2635,31,180,14.59936390684313,0.15902328921719502,0.9233610341643582
