name,declined,parties,won
Чернушевич Олег Васильевич,0,10,1
Шувалов Александр Игорьевич,0,10,1
Шумякина Екатерина Вячеславовна,0,4,0
Ярославцев Александр Юрьевич,0,4,0
Амелин Игорь Альбертович,0,4,0
Байгужин Денис Назилович,0,0,0
Барамзин Дмитрий Андреевич,0,8,0
Басаргин Максим Александрович,0,5,0
Богомазов Андрей Анатольевич,0,0,0
Бутырская Маргорита Афанасьевна,0,10,1
Воробьёв Виктор Викторович,0,9,0
Ершова Елена Николаевна,0,4,0
Жуков Владимир Сергеевич,0,10,1
Кузьменко Елена Николаевна,0,10,1
Литвинова Наталья Игоревна,0,10,1
Марцинковский Виктор Мартынович,0,4,0
Машанов Григорий Владимирович,0,0,0
Назаров Александр Геннадьевич,0,0,0
Новосельцев Андрей Валерьевич,0,10,1
Павлова Ольга Вадимовна,0,8,0
Плотников Александр Анатольевич,0,5,0
Политова Ирина Валентиновна,0,7,0
Полтавцев Дмитрий Витальевич,0,5,0
Степанов Александр Георгиевич,0,4,0
Терляков Юрий Николаевич,0,3,0
Тульский Алексей Николаевич,0,9,0
Ходасевич Василий Павлович,0,0,0
Агошков Андрей Валерьевич,1,4,0
Асташкин Александр Дмитриевич,1,4,0
Бакина Ольга Владимировна,1,3,0
Борисова Надежда Георгиевна,1,0,0
Бородаев Дмитрий Владиславович,1,10,1
Ваваева Елена Евгеньевна,1,0,0
Воробьев Алексей Владимирович,1,10,0
Голиков Виктор Григорьевич,1,0,0
Гулян Карине Варужановна,1,0,0
Демидов Антон Николаевич,1,8,0
Джилавян Самвел Мушегович,1,4,0
Завада Никита Юрьевич,1,5,0
Лобановский Александр Леонидович,1,10,1
Маслаков Александр Егорович,1,5,0
Мишуровский Андрей Васильевич,1,7,0
Недумова Елена Георгиевна,1,10,1
Попов Николай Фёдорович,1,4,0
Прушинский Сергей Анатольевич,1,0,1
Самойлова Екатерина Аскольдовна,1,4,0
Ситеева Светлана Валерьевна,1,0,0
Федоров Дмитрий Андреевич,1,8,0
Фирсов Александр Георгиевич,1,10,1
Шабалкин Валерий Евгеньевич,1,8,0
Щеголев Александр Иванович,1,0,0
Азаренкова Екатерина Николаевна,0,10,0
Астахов Михаил Игоревич,0,9,0
Баскаков Андрей Николаевич,0,10,1
Бобенко Майя Геннадиевна,0,4,1
Ванеев Вячеслав Владимирович,0,0,0
Варижкин Виталий Валентинович,0,0,0
Власенко Алексей Вячеславович,0,5,0
Воропаев Олег Владимирович,0,4,1
Гусев Алексей Алексеевич,0,4,1
Досаева Зяйтюня Османовна,0,10,0
Захаров Егор Андреевич,0,7,0
Карпов Александр Игоревич,0,15,0
Красикова Марина Валерьевна,0,0,0
Куликов Александр Николаевич,0,0,0
Милованкин Александр Александрович,0,0,0
Реус Олеся Алексеевна,0,8,0
Русский Александр Васильевич,0,8,0
Соколова Алла Геннадьевна,0,0,0
Сорокина Мария Юрьевна,0,0,0
Хабибуллин Александр Ринатович,0,5,0
Хегай Марина Юрьевна,0,10,0
Чернышева Мария Андреевна,0,4,0
Шевцов Сергей Сергеевич,0,3,0
Вартанян Тигран Сергеевич,1,8,0
Виленц Алексей Викторович,1,9,1
Геворкян Гаянэ Андреевна,1,5,0
Горошков Артем Борисович,1,0,0
Грибачева Елена Анатольевна,1,3,0
Карпович Станислав Валерьевич,1,9,0
Колбасина Дарья Ашотовна,1,7,0
Кондрашев Андрей Валериевич,1,0,0
Лаврикова Валентина Ивановна,1,10,1
Минаева Екатерина Васильевна,1,10,0
Назарова Юлия Владимировна,1,10,1
Рубин Александр Юрьевич,1,4,0
Садикова Ольга Леонидовна,1,10,0
Щербакова Юлия Анатольевна,1,9,1
Андреев Павел Александрович,1,4,0
Баранова Тамара Федоровна,1,7,0
Васильева Инна Николаевна,1,10,1
Дудник Дмитрий Дмитриевич,1,3,0
Зеленецкая Алла Викторовна,1,10,1
Королев Иван Иванович,1,0,0
Красильникова Дания Джеаферовна,1,10,0
Кузьмин Станислав Евгеньевич,1,0,0
Московский Юрий Валерьевич,1,10,0
Мохирева Людмила Викентьевна,1,0,0
Папушина Ирина Рафитовна,1,5,0
Сапронов Сергей Сергеевич,1,4,1
Селькова Елена Андреевна,1,4,1
Удин Сергей Анатольевич,1,4,0
Балкаров Виктор Анатольевич,1,5,0
Беглярова Седа Виленовна,1,10,1
Белоколодцев Кирилл Сергеевич,1,5,0
